user	instance_id	displayed_text	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Explicitly states: no relation	how-causal-is-the-finding:::Correlation	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Causation</div>	span_annotation:::Explicit mentions of no relation	span_annotation:::Correlation
614cc6c508e8b1315cdac22d	Medicine_34_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of the 704 patients, 60.7, 31.7, and 7.7 percent reported sufficient, problematic, and inadequate FHL, respectively. The researchers found that the inadequate and problematic FHL groups had a global score of SwQoR that indicated poor recovery (37.4 and 22.9, respectively). The difference in the global score of SwQoR between inadequate and sufficient FHL (37.4 and 17.7) was statistically significant.""><b>Finding:</b></span> The researchers found that the inadequate and problematic FHL groups had a global score of SwQoR that indicated poor recovery (37.4 and 22.9, respectively)."			4																						[]	[]	[{'start': 726, 'end': 738, 'span': 'respectively', 'annotation': 'Explicit mentions of no relation'}]	[]
614cc6c508e8b1315cdac22d	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.	1																								[]	[]	[]	[]
614cc6c508e8b1315cdac22d	Experience.html	Experience								5				3						5						I enjoyed reading the content  of the study. 	[]	[]	[]	[]
614cc6c508e8b1315cdac22d	Medicine_33_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Their results challenge the most extended paradigm of an exclusive role of positive selection in cancer evolution. ""We found that negative selection plays an important role in cancer evolution, which is quite controversial because it has been historically neglected in most studies and, ultimately, challenges the current paradigm of an exclusive role of positive selection in cancer,"" explains Dr. Schaefer. ""This is the first large scale study with a solid method to detect a substantial impact of negative selection in shaping cancer genomes.""><b>Finding:</b></span> Their results challenge the most extended paradigm of an exclusive role of positive selection in cancer evolution."		3																							[{'start': 830, 'end': 839, 'span': 'challenge', 'annotation': 'Causation'}, {'start': 900, 'end': 909, 'span': 'selection', 'annotation': 'Causation'}]	[]	[]	[]
614cc6c508e8b1315cdac22d	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.			4																						[]	[]	[]	[]
614cc6c508e8b1315cdac22d	Medicine_117_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In addition, the data reveals that a reaction to a birth is highly influenced by such sociodemographic characteristics as age or socioeconomic status. ""Those who become parents at young ages have a downward happiness trajectory, but those who become parents at older ages and men with more resources have more positive short- and long-term responses to a birth,"" the scientists claim. This fact can also in part explain why mean age of parents has increased.""><b>Finding:</b></span> ""Those who become parents at young ages have a downward happiness trajectory, but those who become parents at older ages and men with more resources have more positive short- and long-term responses to a birth,"" the scientists claim."	1																								[]	[]	[]	[]
614cc6c508e8b1315cdac22d	Medicine_117_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Importantly, we observe that happiness increases before birth, suggesting that the happiness gain around the time of birth may capture not only the effect of the birth but also the complex childbearing process that may involve partnership formation, partnership quality, and increased sexual activity. We then analyze the patterns for different socioeconomic groups and parities and show that the changes in subjective well-being over the transition to parenthood are highly consistent with the low and late fertility behavior that has emerged during the second demographic transition: older parents and those with more socioeconomic resources have the strongest happiness gains around the time of birth, and the temporary happiness gain around the time of birth declines with the number of children that one already has. These results were similar in Britain and Germany.""><b>Finding:</b></span> We then analyze the patterns for different socioeconomic groups and parities and show that the changes in subjective well-being over the transition to parenthood are highly consistent with the low and late fertility behavior that has emerged during the second demographic transition: older parents and those with more socioeconomic resources have the strongest happiness gains around the time of birth, and the temporary happiness gain around the time of birth declines with the number of children that one already has."		3																							[{'start': 1288, 'end': 1296, 'span': ' emerged', 'annotation': 'Causation'}]	[]	[]	[]
614cc6c508e8b1315cdac22d	Medicine_tweet_159_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: If we set the samples with IHC scores more than 1 as P. gingivalis positive, the sensitivity and specificity of IHC would be 94.3 and 96.6 %, respectively (Kappa = 0.882; p < 0.001, Additional file 2: Table S1), showing excellence concordance between IHC and qRT-PCR for the detection of P. gingivalis infection in the cancerous tissues of ESCC patients. While the presence of P. gingivalis was not significantly associated with age, gender, or smoking history of the patients, the presence of P. gingivalis was positively related to differentiation, lymph node metastasis and the TNM stage of ESCC (p < 0.05). A positive immunohistochemical signal for P. gingivalis was 90 % in the poorly differentiated tissues, which was significantly higher than that of well or moderately differentiated samples (p < 0.05) ( Table 5) .""><b>Finding:</b></span> While the presence of P. gingivalis was not significantly associated with age, gender, or smoking history of the patients, the presence of P. gingivalis was positively related to differentiation, lymph node metastasis and the TNM stage of ESCC (p < 0.05)."			4																						[]	[]	[{'start': 1042, 'end': 1079, 'span': 'was not significantly associated with', 'annotation': 'Explicit mentions of no relation'}]	[]
614cc6c508e8b1315cdac22d	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
614cc6c508e8b1315cdac22d	Medicine_tweet_159_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: P. gingivalis linked to esophageal cancer. ""><b>Finding:</b></span> P. gingivalis linked to esophageal cancer. "				2																					[]	[]	[]	[{'start': 239, 'end': 249, 'span': 'linked to ', 'annotation': 'Correlation'}]
614cc6c508e8b1315cdac22d	Medicine_432_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This probably doesn't come as a surprise to anyone familiar with social media. ""Increases in Flickr photo counts with particular labels may reveal notable increases in attention to a particular issue, which in some cases may merit further investigation for policymakers."" Through their analysis, scientists from the Warwick Business School found that as atmospheric pressure in New Jersey decreased - something that happens as a hurricane intensifies - so did the number of Hurricane Sandy-related Flickr uploads, and vice versa.""><b>Finding:</b></span> ""Increases in Flickr photo counts with particular labels may reveal notable increases in attention to a particular issue, which in some cases may merit further investigation for policymakers."""		3																							[{'start': 864, 'end': 892, 'span': 'may reveal notable increases', 'annotation': 'Causation'}, {'start': 999, 'end': 1054, 'span': 'ases in Flickr photo counts with particular labels may ', 'annotation': 'Causation'}]	[]	[]	[]
614cc6c508e8b1315cdac22d	Medicine_8_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Patients in the otamixaban group had an increased rate of the primary safety outcome of TIMI major or minor bleeding at day 7 compared with patients in the combination of UFHplus-eptifibatide group (3.1% vs 1.5%; RR, 2.13 [95% CI, 1.63-2.78]; P < .001; Table 2 ). Otamixaban consistently increased all types of bleeding events, regardless of the severity or bleeding classification scheme used (Table 2 ; and eTable 4 in the Supplement), and without interaction across patient subsets, including demographics, previous treatment, risk scores, biomarkers or management (eFigure 3B and eFigure 4 in the Supplement). Study anticoagulant was discontinued because of bleeding in 242 patients (4.7%) in the otamixaban group and in 95 patients (1.7%) in the UFH-pluseptifibatide group (P < .001).""><b>Finding:</b></span> Otamixaban consistently increased all types of bleeding events, regardless of the severity or bleeding classification scheme used (Table 2 ; and eTable 4 in the Supplement), and without interaction across patient subsets, including demographics, previous treatment, risk scores, biomarkers or management (eFigure 3B and eFigure 4 in the Supplement)."				2																					[]	[]	[]	[{'start': 983, 'end': 995, 'span': 'consistently', 'annotation': 'Correlation'}, {'start': 1036, 'end': 1046, 'span': 'regardless', 'annotation': 'Correlation'}]
614cc6c508e8b1315cdac22d	Medicine_8_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Patients in the otamixaban group had about double the rate of the primary safety outcome of Thrombosis in Myocardial Infarction major or minor bleeding at day 7 compared with patients in the combination of UFH-plus-eptifibatide group (3.1 percent vs. 1.5 percent). Otamixaban consistently increased all types of bleeding events, regardless of the severity or bleeding classification scheme used. Study anticoagulant was discontinued because of bleeding in 242 patients (4.7 percent) in the otamixaban group and in 95 patients (1.7 percent) in the UFH-plus-eptifibatide group.""><b>Finding:</b></span> Otamixaban consistently increased all types of bleeding events, regardless of the severity or bleeding classification scheme used."		3																							[{'start': 768, 'end': 780, 'span': 'consistently', 'annotation': 'Causation'}]	[]	[]	[{'start': 870, 'end': 882, 'span': 'consistently', 'annotation': 'Correlation'}]
