user	instance_id	displayed_text	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::Explicitly states: no relation	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_3	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Correlation	span_annotation:::Explicit mentions of no relation
61154503002b93af22a9353d	Computer_Science_340_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In a sense, the traditional second law only holds on average. Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work. In other words, just like larger systems, small systems also tend to become more disordered.""><b>Finding:</b></span> Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work."			2																						[]	[{'start': 639, 'end': 668, 'span': 'there are actually many other', 'annotation': 'Correlation'}]	[]
61154503002b93af22a9353d	Experience.html	Experience									3			1				4								You could have used audio to also give vocal tone. Some statements were confusing.	[]	[]	[]
61154503002b93af22a9353d	Computer_Science_19_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast. Higher-income professionals had less tolerance for smartphone use in business meetings. Dramatic age gap: Younger professionals were nearly three times as likely as older professionals to think tapping out a message over a business lunch is appropriate -- 66 percent of people under 30 said texting or emailing was okay, compared to just 20 percent of those aged 51-65.""><b>Finding:</b></span> Higher-income professionals had less tolerance for smartphone use in business meetings."				4																					[]	[]	[]
61154503002b93af22a9353d	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
61154503002b93af22a9353d	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.				4																					[]	[]	[]
61154503002b93af22a9353d	Computer_Science_88_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The HMD condition was found to have 8.8% improvement in recall accuracy compared to the desktop condition, and this was found to be statistically significant. This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall. Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall.""><b>Finding:</b></span> This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall."	3																								[{'start': 689, 'end': 703, 'span': ' This suggests', 'annotation': 'Causation'}]	[]	[]
61154503002b93af22a9353d	Computer_Science_289_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In other words, taxi drivers had plumper memory centers than their peers. It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets. But it was also possible that The Knowledge selected for people whose memory centers were larger than average in the first place.""><b>Finding:</b></span> It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets."			2																						[]	[{'start': 584, 'end': 656, 'span': ' the longer someone had been driving a taxi, the larger his hippocampus,', 'annotation': 'Correlation'}]	[]
61154503002b93af22a9353d	Computer_Science_19_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Not surprisingly, younger professionals were more likely to consider various mobile phone behaviors as appropriate during meetings. Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings.""><b>Finding:</b></span> Also, higher-income professionals showed lower acceptance for mobile phone use during meetings."				4																					[]	[]	[]
61154503002b93af22a9353d	Computer_Science_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The overall results (including both the prediction and explanation items) indicated that there was a significant effect of media-type (F(1,91)=8.2, p<0.01, d=0.37). The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions. Thus, the mixed-reality game improved learning by 4.8 times compared to the screen-only alternatives.""><b>Finding:</b></span> The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions."				4																					[]	[]	[]
61154503002b93af22a9353d	Computer_Science_88_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The UMD team believes this study will lay the groundwork for other scientific inquiry on the value of VR and AR for education. ""By showing that virtual reality can help improve recall, it opens the door to further studies that look at the impact of VR-based training modules at all levels -- from elementary school children learning astronomy to trauma residents acquiring the latest knowledge in lifesaving procedures,"" Varshney says. ""We believe the future of education and innovation will benefit greatly from the use of these new visual technologies.""""><b>Finding:</b></span> ""By showing that virtual reality can help improve recall, it opens the door to further studies that look at the impact of VR-based training modules at all levels -- from elementary school children learning astronomy to trauma residents acquiring the latest knowledge in lifesaving procedures,"" Varshney says."			2																						[]	[{'start': 900, 'end': 918, 'span': ' can help improve ', 'annotation': 'Correlation'}]	[]
61154503002b93af22a9353d	Computer_Science_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A game that combined real-world experiments with interactions on a computer tablet improved learning by almost five times more than screen-only alternatives. The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions.""><b>Finding:</b></span> The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions."	3																								[{'start': 674, 'end': 682, 'span': 'improved', 'annotation': 'Causation'}]	[]	[]
61154503002b93af22a9353d	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
