user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Somewhat certain	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	"span_annotation:::<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Palabras que indican incertidumbre</font></font>"	span_annotation:::Words indicating certainty	span_annotation:::Words indicating uncertainty
602445b2bde34010a48b49a8	Medicine_tweet_108_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In contrast, insomnia has a significant impact on the clinical presentation of migraine. Migraineurs with insomnia experienced a higher headache intensity and impact of headache (HIT-6 score) compared to migraineurs without insomnia (Table 3) . It is possible that their distinct anatomy and pathophysiology contribute to the contrast findings.""><b>Finding:</b></span> Migraineurs with insomnia experienced a higher headache intensity and impact of headache (HIT-6 score) compared to migraineurs without insomnia (Table 3) ."		4																							[]	[{'start': 552, 'end': 564, 'span': ' experienced', 'annotation': 'Words indicating certainty'}]	[]
60e9ec87eaec81c024447f04	Medicine_42_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The data are really striking,"" said Gabrielle Nevitt, professor of neurobiology, physiology and behavior at UC Davis and co-author on the paper with graduate student Matthew Savoca. This suggests that marine top predators are important in climate regulation, although they are mostly left out of climate models, Nevitt said. ""In addition to studying how these marine top predators are responding to climate change, our data suggest that more attention should be focused on how ecological systems, themselves, impact climate.""><b>Finding:</b></span> This suggests that marine top predators are important in climate regulation, although they are mostly left out of climate models, Nevitt said."	2																								[]	[]	[{'start': 822, 'end': 830, 'span': 'suggests', 'annotation': 'Words indicating uncertainty'}]
60e9ec87eaec81c024447f04	Medicine_42_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This study demonstrates that dimethyl sulfide, a chemical cue involved in global climate regulation, mediates a tritrophic mutualistic interaction between marine apex predators and primary producers. Our results imply that marine top predators play a critical role in maintaining both ocean health and global climate. Our results highlight the need for more collaboration and discussion between micro-and macroscale biologists working on global issues in the Southern Ocean.""><b>Finding:</b></span> Our results imply that marine top predators play a critical role in maintaining both ocean health and global climate."		4																							[]	[{'start': 669, 'end': 674, 'span': 'imply', 'annotation': 'Words indicating certainty'}]	[]
60e9ec87eaec81c024447f04	test_question_testing_Certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Certain. Do not mark any words or phrases.		4																							[]	[]	[]
60e9ec87eaec81c024447f04	Medicine_tweet_15_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: There was no evidence of effect modification by race, GD, or parity. This study provides longitudinal biochemical evidence that lactation duration is independently associated with lower incidence of diabetes. Further investigation is required to elucidate mechanisms that may explain this relationship.""><b>Finding:</b></span> This study provides longitudinal biochemical evidence that lactation duration is independently associated with lower incidence of diabetes."		4																							[]	[{'start': 496, 'end': 505, 'span': 'provides ', 'annotation': 'Words indicating certainty'}, {'start': 530, 'end': 538, 'span': 'evidence', 'annotation': 'Words indicating certainty'}]	[]
60e9ec87eaec81c024447f04	Medicine_tweet_14_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our new paper using MTurk finds no evidence that artificial monitoring cues influence online donations to charity ""><b>Finding:</b></span> Our new paper using MTurk finds no evidence that artificial monitoring cues influence online donations to charity "		4																							[]	[{'start': 322, 'end': 327, 'span': 'finds', 'annotation': 'Words indicating certainty'}]	[]
60e9ec87eaec81c024447f04	Medicine_417_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Further, pride is specific to audience valuation: Emotions that co-activate with pride, such as happiness and excitement, do not track audience valuation uniquely and reliably. This suggests that pride, rather than other positive emotions, is distinctively involved in social valuation. Further evidence to demonstrate domain-specificity is needed, however.""><b>Finding:</b></span> This suggests that pride, rather than other positive emotions, is distinctively involved in social valuation."	2																								[]	[]	[{'start': 545, 'end': 553, 'span': 'suggests', 'annotation': 'Words indicating uncertainty'}]
60e9ec87eaec81c024447f04	Experience.html	Experience								5		4									1						[]	[]	[]
60e9ec87eaec81c024447f04	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.	2																								[]	[]	[]
60e9ec87eaec81c024447f04	Consent.html	Consent																					I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes		[]	[]	[]
60e9ec87eaec81c024447f04	Medicine_87_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This may have happened, the researchers surmise, because consumers wanted to get their ""money's worth"" - that is, they consumed more of the refill since they had already paid for it. But data from two additional experiments indicate that this unintended increase in consumption can be dampened somewhat by requiring people to get the refills themselves. ""Taken together, these results suggest that this method of complying with a sugary-drink portion limit could have the perverse effect of increasing consumption,"" the researchers write.""><b>Finding:</b></span> But data from two additional experiments indicate that this unintended increase in consumption can be dampened somewhat by requiring people to get the refills themselves."			1																						[]	[]	[{'start': 958, 'end': 961, 'span': 'can', 'annotation': 'Words indicating uncertainty'}, {'start': 974, 'end': 982, 'span': 'somewhat', 'annotation': 'Words indicating uncertainty'}]
60e9ec87eaec81c024447f04	Medicine_417_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This may explain why pride is a target of righteous indignation around the world. ""A careful mapping of this emotion suggests a different view, however,"" he continues. ""Pride appears to be an elegantly engineered emotion: It makes you pursue socially valued courses of action, and it facilitates the gains in esteem that make those actions worth pursuing.""""><b>Finding:</b></span> ""Pride appears to be an elegantly engineered emotion: It makes you pursue socially valued courses of action, and it facilitates the gains in esteem that make those actions worth pursuing."""	2																								[]	[]	[{'start': 658, 'end': 665, 'span': 'appears', 'annotation': 'Words indicating uncertainty'}]
60e9ec87eaec81c024447f04	Medicine_87_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: However, at least in this instance, it did not achieve the intended purpose of reducing consumption. Experiment 3a suggests that requiring participants to get their own refills alleviates the perverse effect of the free-refill response to a portion cap. Of 285 participants, 48.4% were male and 50.5% were female; 1.1% did not report their gender.""><b>Finding:</b></span> Experiment 3a suggests that requiring participants to get their own refills alleviates the perverse effect of the free-refill response to a portion cap."	2																								[]	[]	[{'start': 544, 'end': 552, 'span': 'suggests', 'annotation': 'Words indicating uncertainty'}]
60e9ec87eaec81c024447f04	Medicine_tweet_15_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: #PreventingType2 #breastfeeding  @username  breastfeeding  duration is independently associated with lower incidence of diabetes. ""><b>Finding:</b></span> #PreventingType2 #breastfeeding  @username  breastfeeding  duration is independently associated with lower incidence of diabetes. "		4																							[]	[{'start': 395, 'end': 397, 'span': 'is', 'annotation': 'Words indicating certainty'}]	[]
